order_book_id,date,close,volume
000852.XSHG,2014-03-14,4785.044,4696416014.0
000852.XSHG,2014-03-17,4903.133,5251310804.0
000852.XSHG,2014-03-18,4934.419,6062232300.0
000852.XSHG,2014-03-19,4937.728,6002683501.0
000852.XSHG,2014-03-20,4798.398,6449559099.0
000852.XSHG,2014-03-21,4870.013,6342500272.0
000852.XSHG,2014-03-24,4876.471,6470221010.0
000852.XSHG,2014-03-25,4876.289,6410716637.0
000852.XSHG,2014-03-26,4903.916,5560014859.0
000852.XSHG,2014-03-27,4804.207,6233851814.0
000852.XSHG,2014-03-28,4671.788,6541384667.0
000852.XSHG,2014-03-31,4633.27,4602014693.0
000852.XSHG,2014-04-01,4714.948,4281026503.0
000852.XSHG,2014-04-02,4683.783,4735747051.0
000852.XSHG,2014-04-03,4686.952,4780494298.0
000852.XSHG,2014-04-04,4743.682,4371644313.0
000852.XSHG,2014-04-08,4774.531,5191730556.0
000852.XSHG,2014-04-09,4830.536,5321427539.0
000852.XSHG,2014-04-10,4849.657,6237317269.0
000852.XSHG,2014-04-11,4822.712,5312194096.0
000852.XSHG,2014-04-14,4858.157,5007437834.0
000852.XSHG,2014-04-15,4838.652,5386368096.0
000852.XSHG,2014-04-16,4847.637,5008899884.0
000852.XSHG,2014-04-17,4847.682,5049026531.0
000852.XSHG,2014-04-18,4870.309,4523442937.0
000852.XSHG,2014-04-21,4794.877,5199760385.0
000852.XSHG,2014-04-22,4748.012,5094371227.0
000852.XSHG,2014-04-23,4730.826,3918119732.0
000852.XSHG,2014-04-24,4682.827,4189684646.0
000852.XSHG,2014-04-25,4582.632,4519103617.0
000852.XSHG,2014-04-28,4424.411,4521191695.0
000852.XSHG,2014-04-29,4479.259,3509950560.0
000852.XSHG,2014-04-30,4525.306,3352968138.0
000852.XSHG,2014-05-05,4577.407,3418014619.0
000852.XSHG,2014-05-06,4612.149,3803547867.0
000852.XSHG,2014-05-07,4533.014,3872371627.0
000852.XSHG,2014-05-08,4532.264,3679882371.0
000852.XSHG,2014-05-09,4481.835,3605621790.0
000852.XSHG,2014-05-12,4576.422,4323106395.0
000852.XSHG,2014-05-13,4574.804,4226780459.0
000852.XSHG,2014-05-14,4577.681,3596966065.0
000852.XSHG,2014-05-15,4491.752,3977506300.0
000852.XSHG,2014-05-16,4472.169,3406579350.0
000852.XSHG,2014-05-19,4458.379,3190954769.0
000852.XSHG,2014-05-20,4480.028,3560071913.0
000852.XSHG,2014-05-21,4518.657,3490139795.0
000852.XSHG,2014-05-22,4527.598,4437155330.0
000852.XSHG,2014-05-23,4582.458,3982660052.0
000852.XSHG,2014-05-26,4645.004,4725571357.0
000852.XSHG,2014-05-27,4624.34,4388809849.0
000852.XSHG,2014-05-28,4690.619,5281728101.0
000852.XSHG,2014-05-29,4635.007,5417863168.0
000852.XSHG,2014-05-30,4648.233,4603220288.0
000852.XSHG,2014-06-03,4640.242,4481670198.0
000852.XSHG,2014-06-04,4610.724,4544756788.0
000852.XSHG,2014-06-05,4671.333,4605631974.0
000852.XSHG,2014-06-06,4662.311,4648163533.0
000852.XSHG,2014-06-09,4627.427,4310300360.0
000852.XSHG,2014-06-10,4686.087,4927575218.0
000852.XSHG,2014-06-11,4717.942,5256194536.0
000852.XSHG,2014-06-12,4712.043,5401515632.0
000852.XSHG,2014-06-13,4766.518,5962209068.0
000852.XSHG,2014-06-16,4800.599,5861607828.0
000852.XSHG,2014-06-17,4757.484,5611508466.0
000852.XSHG,2014-06-18,4721.703,5435396643.0
000852.XSHG,2014-06-19,4581.907,5787271725.0
000852.XSHG,2014-06-20,4635.064,4062390952.0
000852.XSHG,2014-06-23,4697.417,4591859255.0
000852.XSHG,2014-06-24,4733.756,4752306890.0
000852.XSHG,2014-06-25,4715.848,4776063582.0
000852.XSHG,2014-06-26,4793.361,5829608807.0
000852.XSHG,2014-06-27,4829.479,6716632386.0
000852.XSHG,2014-06-30,4884.397,6613391075.0
000852.XSHG,2014-07-01,4915.74,6950162947.0
000852.XSHG,2014-07-02,4945.531,7304116740.0
000852.XSHG,2014-07-03,4980.715,8157755145.0
000852.XSHG,2014-07-04,4977.585,7088799203.0
000852.XSHG,2014-07-07,4970.868,6554386394.0
000852.XSHG,2014-07-08,5014.857,6717212019.0
000852.XSHG,2014-07-09,4937.321,7701633902.0
000852.XSHG,2014-07-10,4935.691,6196931697.0
000852.XSHG,2014-07-11,4966.176,6023003852.0
000852.XSHG,2014-07-14,5025.24,7041897498.0
000852.XSHG,2014-07-15,4992.831,7544822704.0
000852.XSHG,2014-07-16,4925.461,7108125707.0
000852.XSHG,2014-07-17,4907.894,5574391812.0
000852.XSHG,2014-07-18,4910.766,5231005341.0
000852.XSHG,2014-07-21,4898.25,5158062038.0
000852.XSHG,2014-07-22,4966.788,6022533986.0
000852.XSHG,2014-07-23,4897.562,6668868008.0
000852.XSHG,2014-07-24,4859.618,6607795237.0
000852.XSHG,2014-07-25,4899.727,5698940095.0
000852.XSHG,2014-07-28,4984.277,7468562304.0
000852.XSHG,2014-07-29,5046.407,8233566236.0
000852.XSHG,2014-07-30,5088.647,8374133886.0
000852.XSHG,2014-07-31,5115.578,7398034686.0
000852.XSHG,2014-08-01,5056.042,8692539287.0
000852.XSHG,2014-08-04,5121.725,7539874290.0
000852.XSHG,2014-08-05,5170.157,8483419148.0
000852.XSHG,2014-08-06,5192.31,8167916272.0
000852.XSHG,2014-08-07,5158.503,7946595851.0
000852.XSHG,2014-08-08,5206.203,6678824302.0
000852.XSHG,2014-08-11,5285.675,8010410732.0
000852.XSHG,2014-08-12,5322.304,8637897625.0
000852.XSHG,2014-08-13,5320.846,8834800548.0
000852.XSHG,2014-08-14,5302.98,9299374589.0
000852.XSHG,2014-08-15,5359.729,8513163391.0
000852.XSHG,2014-08-18,5449.274,9562010137.0
000852.XSHG,2014-08-19,5473.399,10189636323.0
000852.XSHG,2014-08-20,5461.59,8964114911.0
000852.XSHG,2014-08-21,5477.343,8457210263.0
000852.XSHG,2014-08-22,5524.371,8476920913.0
000852.XSHG,2014-08-25,5485.078,8045113535.0
000852.XSHG,2014-08-26,5376.852,8335760977.0
000852.XSHG,2014-08-27,5406.561,6565984395.0
000852.XSHG,2014-08-28,5359.559,6696560984.0
000852.XSHG,2014-08-29,5421.286,5140328955.0
000852.XSHG,2014-09-01,5522.776,6744194326.0
000852.XSHG,2014-09-02,5604.66,9393835226.0
000852.XSHG,2014-09-03,5648.724,10204291173.0
000852.XSHG,2014-09-04,5704.277,10611210596.0
000852.XSHG,2014-09-05,5722.823,9799347585.0
000852.XSHG,2014-09-09,5757.871,9741509050.0
000852.XSHG,2014-09-10,5797.449,9729413253.0
000852.XSHG,2014-09-11,5790.101,11501359348.0
000852.XSHG,2014-09-12,5862.171,9828404671.0
000852.XSHG,2014-09-15,5922.273,10930054607.0
000852.XSHG,2014-09-16,5717.842,13332982557.0
000852.XSHG,2014-09-17,5757.993,9143836015.0
000852.XSHG,2014-09-18,5803.722,8206356080.0
000852.XSHG,2014-09-19,5870.094,8216520740.0
000852.XSHG,2014-09-22,5820.683,8763450158.0
000852.XSHG,2014-09-23,5905.165,8377979955.0
000852.XSHG,2014-09-24,5984.145,9919038359.0
000852.XSHG,2014-09-25,5989.877,10524145326.0
000852.XSHG,2014-09-26,6015.45,8993194287.0
000852.XSHG,2014-09-29,6080.097,9646188646.0
000852.XSHG,2014-09-30,6127.134,8723905191.0
000852.XSHG,2014-10-08,6214.97,9546888270.0
000852.XSHG,2014-10-09,6238.262,11873286869.0
000852.XSHG,2014-10-10,6216.978,10716554766.0
000852.XSHG,2014-10-13,6216.669,9876628284.0
000852.XSHG,2014-10-14,6203.997,9478084259.0
000852.XSHG,2014-10-15,6222.795,8967862563.0
000852.XSHG,2014-10-16,6134.74,10000839571.0
000852.XSHG,2014-10-17,6058.668,9712586200.0
000852.XSHG,2014-10-20,6154.52,7902498200.0
000852.XSHG,2014-10-21,6103.008,7954840800.0
000852.XSHG,2014-10-22,6027.51,7355879900.0
000852.XSHG,2014-10-23,5930.483,7429695800.0
000852.XSHG,2014-10-24,5941.926,5943125900.0
000852.XSHG,2014-10-27,6006.838,6164242600.0
000852.XSHG,2014-10-28,6163.672,8458316300.0
000852.XSHG,2014-10-29,6246.699,11142717300.0
000852.XSHG,2014-10-30,6241.588,10395894800.0
000852.XSHG,2014-10-31,6208.61,9256130400.0
000852.XSHG,2014-11-03,6275.993,9173112500.0
000852.XSHG,2014-11-04,6231.816,8906783400.0
000852.XSHG,2014-11-05,6227.245,7808875400.0
000852.XSHG,2014-11-06,6289.192,7680781700.0
000852.XSHG,2014-11-07,6228.167,9171222000.0
000852.XSHG,2014-11-10,6246.612,7710687800.0
000852.XSHG,2014-11-11,6023.004,10183034100.0
000852.XSHG,2014-11-12,6120.058,6637915400.0
000852.XSHG,2014-11-13,6023.782,8313602000.0
000852.XSHG,2014-11-14,6009.446,6106637600.0
000852.XSHG,2014-11-17,6100.833,6486996800.0
000852.XSHG,2014-11-18,6139.522,6380190800.0
000852.XSHG,2014-11-19,6193.562,7149502700.0
000852.XSHG,2014-11-20,6185.919,6504845400.0
000852.XSHG,2014-11-21,6240.774,7143662700.0
000852.XSHG,2014-11-24,6293.023,9636398900.0
000852.XSHG,2014-11-25,6392.442,10162903000.0
000852.XSHG,2014-11-26,6435.14,10840819800.0
000852.XSHG,2014-11-27,6472.587,11363669400.0
000852.XSHG,2014-11-28,6478.108,11821694500.0
000852.XSHG,2014-12-01,6392.464,10627638000.0
000852.XSHG,2014-12-02,6457.556,9759043400.0
000852.XSHG,2014-12-03,6513.957,13192296800.0
000852.XSHG,2014-12-04,6605.322,13502197100.0
000852.XSHG,2014-12-05,6462.089,14961029300.0
000852.XSHG,2014-12-08,6457.511,12904352600.0
000852.XSHG,2014-12-09,6161.367,15810197900.0
000852.XSHG,2014-12-10,6366.81,10295153000.0
000852.XSHG,2014-12-11,6463.316,11161980800.0
000852.XSHG,2014-12-12,6545.19,10446071700.0
000852.XSHG,2014-12-15,6658.145,11447153300.0
000852.XSHG,2014-12-16,6635.255,10686379300.0
000852.XSHG,2014-12-17,6551.119,11048223800.0
000852.XSHG,2014-12-18,6540.881,8866739100.0
000852.XSHG,2014-12-19,6438.042,10038936600.0
000852.XSHG,2014-12-22,6120.582,11679418800.0
000852.XSHG,2014-12-23,6023.366,7418941700.0
000852.XSHG,2014-12-24,6154.878,6849393000.0
000852.XSHG,2014-12-25,6222.506,6834942700.0
000852.XSHG,2014-12-26,6233.936,7820917100.0
000852.XSHG,2014-12-29,6098.979,9193861400.0
000852.XSHG,2014-12-30,5982.636,7947724700.0
000852.XSHG,2014-12-31,6027.52,7059781600.0
000852.XSHG,2015-01-05,6049.787,9480519100.0
000852.XSHG,2015-01-06,6172.392,9399203300.0
000852.XSHG,2015-01-07,6166.769,8062012400.0
000852.XSHG,2015-01-08,6164.111,8131564600.0
000852.XSHG,2015-01-09,6128.012,7326783900.0
000852.XSHG,2015-01-12,6062.283,6608878900.0
000852.XSHG,2015-01-13,6167.117,6071431300.0
000852.XSHG,2015-01-14,6139.29,5869060800.0
000852.XSHG,2015-01-15,6168.658,5469730500.0
000852.XSHG,2015-01-16,6252.075,6855902200.0
000852.XSHG,2015-01-19,6109.285,9341697600.0
000852.XSHG,2015-01-20,6336.631,8683554900.0
000852.XSHG,2015-01-21,6465.733,10380960400.0
000852.XSHG,2015-01-22,6568.636,10366393600.0
000852.XSHG,2015-01-23,6502.067,10447511100.0
000852.XSHG,2015-01-26,6642.612,9817861300.0
000852.XSHG,2015-01-27,6693.806,10977496600.0
000852.XSHG,2015-01-28,6666.264,9399426800.0
000852.XSHG,2015-01-29,6625.005,7668146200.0
000852.XSHG,2015-01-30,6546.597,8217629800.0
000852.XSHG,2015-02-02,6535.903,6826962500.0
000852.XSHG,2015-02-03,6654.549,7622086200.0
000852.XSHG,2015-02-04,6653.338,7943750400.0
000852.XSHG,2015-02-05,6654.082,9040683400.0
000852.XSHG,2015-02-06,6526.949,7927086000.0
000852.XSHG,2015-02-09,6474.817,5760237000.0
000852.XSHG,2015-02-10,6555.818,5110833600.0
000852.XSHG,2015-02-11,6645.51,6097063200.0
000852.XSHG,2015-02-12,6703.815,6754187300.0
000852.XSHG,2015-02-13,6815.848,8705156800.0
000852.XSHG,2015-02-16,6965.301,8751565400.0
000852.XSHG,2015-02-17,7020.053,8290924800.0
000852.XSHG,2015-02-25,7004.665,8444718800.0
000852.XSHG,2015-02-26,7045.268,9036486900.0
000852.XSHG,2015-02-27,7141.888,10004133900.0
000852.XSHG,2015-03-02,7317.677,13074560400.0
000852.XSHG,2015-03-03,7282.108,14115727900.0
000852.XSHG,2015-03-04,7411.034,12037210900.0
000852.XSHG,2015-03-05,7450.906,12569136400.0
000852.XSHG,2015-03-06,7338.404,11432283500.0
000852.XSHG,2015-03-09,7450.816,10041077300.0
000852.XSHG,2015-03-10,7566.481,10914911800.0
000852.XSHG,2015-03-11,7566.312,10946719100.0
000852.XSHG,2015-03-12,7514.445,11002433700.0
000852.XSHG,2015-03-13,7649.345,9765895100.0
000852.XSHG,2015-03-16,7903.363,14432553100.0
000852.XSHG,2015-03-17,7993.243,17120048900.0
000852.XSHG,2015-03-18,8150.951,16470760400.0
000852.XSHG,2015-03-19,8216.624,16808956900.0
000852.XSHG,2015-03-20,8318.829,15379255000.0
000852.XSHG,2015-03-23,8560.441,17837585000.0
000852.XSHG,2015-03-24,8655.38,21137980000.0
000852.XSHG,2015-03-25,8784.909,18216330500.0
000852.XSHG,2015-03-26,8611.864,17218214000.0
000852.XSHG,2015-03-27,8710.291,13191347200.0
000852.XSHG,2015-03-30,8719.22,15608990300.0
000852.XSHG,2015-03-31,8780.739,15664822500.0
000852.XSHG,2015-04-01,9008.201,14979397800.0
000852.XSHG,2015-04-02,9238.053,17843017200.0
000852.XSHG,2015-04-03,9419.201,17610632900.0
000852.XSHG,2015-04-07,9600.722,18085603600.0
000852.XSHG,2015-04-08,9455.59,18749150400.0
000852.XSHG,2015-04-09,9369.657,17409697400.0
